material_id,formula,density (g/cm³),band_gap (eV),energy_per_atom (eV/atom),energy_above_hull (eV/atom),epsilon(k),epsilon_var,epsilon_delta,epsilon_ratio,bulk_modulus_K_VRH (GPa),shear_modulus_G_VRH (GPa),youngs_modulus_E(GPa),elements
mp-8891,K2Zr(BO3)2,3.208382124705111,3.4092000000000002,-7.877691837272727,0.0,3.2077727100000017,0.12021079701875743,0.7354923057674276,1.2706558539652237,64.928,34.028,86.90247826162962,"['B', 'K', 'O', 'Zr']"
mp-8127,K2Mg(CO3)2,2.8157262955579663,4.048599999999999,-6.994458794545454,0.0,2.5184933500000004,0.06240493667457788,0.5299275792622757,1.2447466242752045,,,,"['C', 'K', 'Mg', 'O']"
mp-9059,KLi6TaO6,4.080479793753673,4.3852,-6.3567003799999995,0.0,3.39067797,0.0028604202501709727,0.11345446988844321,1.0342241452931398,,,,"['K', 'Li', 'O', 'Ta']"
mp-9259,Ba2Mg(BO3)2,5.008642815170215,4.532399999999999,-7.537497386363636,0.0,3.430855963333334,0.058308783489076275,0.5122406757348013,1.1658078722339487,,,,"['B', 'Ba', 'Mg', 'O']"
mp-1190024,Ba3NaSbO6,5.7193790759259056,2.8068,-6.368444388636363,0.0,3.9293370666666667,0.008377897436543304,0.1941666281284844,1.051097921375485,,,,"['Ba', 'Na', 'O', 'Sb']"
mp-10461,NaSr3SbO6,5.052120979105783,2.9095,-6.392569182727272,0.0,3.6256466200000013,0.0036171226750536536,0.12758190981903406,1.0360340589097246,,,,"['Na', 'O', 'Sb', 'Sr']"
mp-1190151,Sr3LiSbO6,5.085335810791717,3.1732,-6.486371921818182,0.0,3.64723937,0.0018873047068372062,0.09215739811613854,1.025700641154352,,,,"['Li', 'O', 'Sb', 'Sr']"
mp-1190486,Sr3LiTaO6,5.681984784709882,3.790999999999999,-7.619943068636363,0.0,3.958874413333333,0.0019185694192641993,0.09291735089029363,1.0238437324700405,,,,"['Li', 'O', 'Sr', 'Ta']"
mp-13042,NaSr3TaO6,5.658437270554175,3.8787000000000003,-7.524433506818181,0.0,3.901755170000001,0.005833258413348495,0.1620179632686649,1.042706620115987,,,,"['Na', 'O', 'Sr', 'Ta']"
mp-554023,Be2BO3F,2.187100990098541,6.3476,-7.595213716428572,0.0,2.2824226303769035,0.031007473310339585,0.3743695914581413,1.1841104755119976,,,,"['B', 'Be', 'F', 'O']"
mp-570158,KRb3CdCl6,2.868582062419173,3.932299999999999,-3.533553477272727,0.0,2.5567621033333325,5.73184971336486e-07,0.001606088065435607,1.0006283042361697,,,,"['Cd', 'Cl', 'K', 'Rb']"
mp-23807,AlHO2,3.423455784202743,5.6572,-6.870298835,0.041692816874999004,3.18828206,0.009709835576260201,0.24107820000000002,1.078497378085617,157.94466666666668,134.23533333333333,313.8059828769526,"['Al', 'H', 'O']"
mp-19219,Li3VO4,2.697506855821678,4.0337,-6.8280600825,0.0,3.1745819366666663,0.006258503741219304,0.19273384000000027,1.0627305535033198,,,,"['Li', 'O', 'V']"
mp-23803,GaHO2,5.419444799122645,3.0016,-5.964003783749999,0.01438289,3.963179736666666,0.00042380821450108385,0.04882459999999966,1.012384462795701,132.70399999999998,86.96300000000001,214.11749021903827,"['Ga', 'H', 'O']"
mp-28262,Na5MnO4,2.958064127334832,1.1895,-5.23007311375,0.01034643100001,3.4269977033333334,0.021096184320992084,0.33369472,1.101249401888595,,,,"['Mn', 'Na', 'O']"
mp-28295,CsIO3,5.013695697484159,3.091199999999999,-4.827901016999999,0.0,3.20623029,0.01418962848366486,0.29090134999999995,1.0952452794887233,,,,"['Cs', 'I', 'O']"
mp-3228,HgSO4,6.39970907379453,1.3525,-5.5098578775,0.0,3.9145903899999994,0.12299921762776089,0.7691101300000001,1.21126419305989,,,,"['Hg', 'O', 'S']"
mp-4906,Te2SO7,4.561568444544739,3.3025,-6.148098104,0.0,3.94346161,0.015030300628921711,0.2939331500000004,1.0770617407498837,,,,"['O', 'S', 'Te']"
mp-35082,BH6N,0.795926842897381,6.106400000000001,-4.950758155,0.0532090028125,2.264303183333333,0.004788180991002973,0.16894199999999904,1.0776431623993585,8.054,4.310333333333333,10.973418242270276,"['B', 'H', 'N']"
mp-5679,CdSO4,4.716556819098188,3.0499,-5.9718622075,0.000760555833333,3.069700173333333,0.001507015094082845,0.086707580000001,1.0285446209831064,,,,"['Cd', 'O', 'S']"
mp-5540,SrB4O7,3.999762976752317,7.119099999999999,-8.270706184166666,0.006822391794012001,3.1594520066666667,1.2286068736621032e-05,0.0085375799999996,1.0027056654058621,147.126,118.90766666666667,281.0167985033825,"['B', 'O', 'Sr']"
mp-753277,LiAgF2,4.633436069307048,1.4445000000000001,-9.60304690625,0.051393386250000006,2.932256003333334,0.0352542420660854,0.4599159199999998,1.1702247950654534,,,,"['Ag', 'F', 'Li']"
mp-756044,Na3AsO4,2.967461301719508,3.4645,-5.605120435624999,0.0,2.4450642833333336,0.00015599821917502453,0.029872340000000275,1.0123021490541513,,,,"['As', 'Na', 'O']"
mp-754202,CsClO3,3.394847047597858,5.1356,-4.66767155,0.071620677625002,2.4061638233333333,0.00839423578950349,0.22411351000000002,1.0978358640692736,,,,"['Cl', 'Cs', 'O']"
mp-755436,Na3VO4,2.6083260187245543,4.0626,-6.4002095775,0.0,2.6451777500027283,0.001191097240474088,0.07599573052746944,1.0292686375381155,,,,"['Na', 'O', 'V']"
mp-754117,YHO2,4.395087401325679,4.8376,-7.882249924999999,0.0332214225,3.6546214366666665,0.004982049547945094,0.16976475000000013,1.0476828910644698,,,,"['H', 'O', 'Y']"
mp-755543,HoHO2,7.118652668114439,4.757499999999999,-7.461263938749999,0.02214725,3.6286527933333335,0.004994480529803284,0.1705530799999999,1.0482494395358053,107.96833333333332,59.121,149.9865871115799,"['H', 'Ho', 'O']"
mp-756967,Li2CrO4,2.383615365295378,3.077899999999999,-6.819774722857143,0.020319052380952003,2.9224525666666668,0.0017967405863093637,0.10379304000000023,1.0361478958899626,,,,"['Cr', 'Li', 'O']"
mp-769365,ZnSeO4,4.674877135518836,2.0654,-5.398545360833332,0.049157641666666,3.7643649999999993,0.0034087485268292582,0.14278692999999976,1.038688775160092,71.196,28.638666666666666,75.75807759123686,"['O', 'Se', 'Zn']"
mp-770632,Li3CrO4,2.749514861687902,1.1496,-6.576617355625,0.0,3.417852956666667,0.0035125558987353467,0.13421148999999977,1.040246080655213,,,,"['Cr', 'Li', 'O']"
mp-772052,CdSeO4,4.985686317556067,1.8471000000000002,-5.330754590000001,0.020635926666664,3.62882889,0.00019342595348186331,0.03223819999999966,1.0089157062100267,,,,"['Cd', 'O', 'Se']"
mp-777422,DyHO2,7.051926201481378,4.728,-7.45259007375,0.0079306553125,3.649351036666666,0.005501909332882783,0.17890246999999926,1.0503844649124712,106.13100000000001,56.792,144.58607291869345,"['Dy', 'H', 'O']"
mp-9747,B4PbO7,5.8469935988933734,4.208499999999999,-8.069501507083332,0.0,3.87621876,0.00029250943043659933,0.04006539000000009,1.0103803890681184,,,,"['B', 'O', 'Pb']"
mp-9197,Li3AsO4,3.212282621281307,4.1268,-6.04262536125,0.0,2.782896443333333,0.0010364358985971204,0.07646628000000133,1.0278036198823557,,,,"['As', 'Li', 'O']"
mp-974650,Re2S2O13,4.391164387140082,2.3825,-7.586848449411765,0.0,3.3954953633333322,0.14750114348984097,0.9054725500000012,1.3155957729587815,,,,"['O', 'Re', 'S']"
mp-27277,PCl3O,1.7261840533509711,4.4681,-4.765678326,0.003156355500018,2.2502016266666667,0.0036652680185742977,0.14814482000000018,1.0681376622077445,,,,"['Cl', 'O', 'P']"
mp-22994,LiIO3,4.304425531982681,3.6546000000000003,-5.039608833000001,0.0016667354999980002,3.26179022,0.05201034907084248,0.5242410500000001,1.1780730018700447,,,,"['I', 'Li', 'O']"
mp-28558,RbGeBr3,3.706940248343305,1.9851,-3.519707474,0.0014731224999990002,3.9779209766666668,0.011976044550448456,0.24279423000000033,1.0624258777929791,,,,"['Br', 'Ge', 'Rb']"
mp-3338,NaGaO2,3.948785796431041,2.8582,-5.783118308124999,0.0,3.1014241666666664,0.0017290062246313558,0.10094249,1.0331281551910567,,,,"['Ga', 'Na', 'O']"
mp-554383,Na2Si2O5,2.6228072804276152,4.4573,-7.152637355277779,0.0028832611111110004,2.3875861166666668,0.0005448944405821522,0.05507435999999988,1.0233800591278908,,,,"['Na', 'O', 'Si']"
mp-540111,FePO4,2.654423217136013,0.367199999999999,-7.9446822329166675,0.019793519999999003,2.933524673333333,0.00026932417995001895,0.03735114999999967,1.0128329805981406,,,,"['Fe', 'O', 'P']"
mp-556020,Li3AlF6,2.9022858735466,8.0807,-6.7504859135,0.00161482433333,1.9642933366666666,0.00014675641253708807,0.028968429999999934,1.0148712205961952,,,,"['Al', 'F', 'Li']"
mp-555514,OsOF5,5.222225587830797,0.8055000000000001,-5.678265949642858,0.0,2.5945032899999996,7.75754923321962e-05,0.021349079999999354,1.0082654470207542,,,,"['F', 'O', 'Os']"
mp-625175,H3ClO5,2.153871868854322,5.476,-4.9029040691666665,0.0033780897222210004,2.2065391733333333,0.0016469215264203602,0.09926504000000014,1.0459893865813787,,,,"['Cl', 'H', 'O']"
mp-5854,LiGaO2,4.2030404435495,3.1981,-6.087110001875,0.0,3.2928931733333333,0.0036639815061067665,0.13176302000000018,1.0410811341410584,,,,"['Ga', 'Li', 'O']"
mp-618177,K2ZnCl4,2.373011583519109,4.407500000000001,-3.538324379642858,0.014619401190475001,2.4907006233333338,0.00023580334541602072,0.03441174999999985,1.0138875833368,,,,"['Cl', 'K', 'Zn']"
mp-571242,Rb2CoCl4,2.7547368984867733,0.7291000000000001,-4.119060019642857,0.001337183571429,2.7139321099999996,0.001336028550651277,0.08615977000000008,1.0323443866803372,,,,"['Cl', 'Co', 'Rb']"
mp-569787,Al(BH4)3,0.6835393907297661,6.3335,-4.49306531640625,0.0,2.07537701,6.809542590467097e-06,0.006379610000000202,1.0030785138163436,,,,"['Al', 'B', 'H']"
mp-616185,Rb2ZnCl4,2.934677966366362,4.4751,-3.526130330357143,0.006374518809523001,2.5136287233333334,0.0007921143550363537,0.0659319599999999,1.0265162158328778,,,,"['Cl', 'Rb', 'Zn']"
mp-626256,H3NO4,1.863993892469456,3.7619,-5.8434540028125,0.0,2.18636515,0.07399410347557045,0.6369338499999999,1.3516216426265162,,,,"['H', 'N', 'O']"
mp-626259,H3NO4,1.830327675491132,3.3536,-5.776368520312499,0.0670854825,2.38177381,0.08551604816362496,0.6986662499999998,1.3516483673008577,,,,"['H', 'N', 'O']"
mp-706430,H3NO4,1.493232536797644,3.9184,-5.801886272812499,0.041567730000000004,2.01559935,0.025553739985092444,0.35717944999999984,1.1994646222354655,,,,"['H', 'N', 'O']"
mp-753539,SbOF,4.297618905598519,3.354,-5.792751000833333,0.071356120416667,3.0758359666666664,0.08688690474931844,0.6991103900000009,1.2516256128118275,,,,"['F', 'O', 'Sb']"
mp-753756,FePO4,2.389475395858055,2.7686,-7.924065438333333,0.040410314583333,2.8179406266666667,0.014523565818660522,0.29091555999999885,1.1094481549736086,,,,"['Fe', 'O', 'P']"
mp-753611,PCl3O,1.483014023190552,4.5483,-4.7597226070000005,0.009112074500018,2.0396269,0.004476636762826201,0.15659417999999992,1.080413109099498,,,,"['Cl', 'O', 'P']"
mp-761219,Na8TiO6,2.45569397686079,2.3743,-5.183878750333333,0.06055332366666501,3.0624132533333337,0.0001433536373888209,0.027873389999999887,1.0091512876482327,,,,"['Na', 'O', 'Ti']"
mp-759234,Li3CuF6,3.429230210570923,1.0976,-6.283267,0.0,3.0483542366666665,0.03890327301604301,0.45643259999999986,1.1645149991333843,,,,"['Cu', 'F', 'Li']"
mp-776684,Li3FeF6,3.201139337371694,4.0832,-5.549181663833324,0.002671824999988,2.25324505,0.0021629075211500697,0.10971448000000006,1.050108544440888,,,,"['F', 'Fe', 'Li']"
mp-771248,Na2Ge2O5,3.613168486418559,2.9897,-6.20498173638889,0.012442350277775,2.7819533733333337,0.0030093335762659532,0.12321823999999992,1.0455542114616032,,,,"['Ge', 'Na', 'O']"
mp-772898,AlGaO3,4.815930171239055,3.5313,-7.143614212,0.027670599999999,3.7237772266666664,0.00022288778892275534,0.035109999999999975,1.0094808111757199,,,,"['Al', 'Ga', 'O']"
mp-777972,LiMnF3,3.180526507250842,3.6182,-6.38120110425,0.027381380249996003,2.1933618366666665,3.354701659868798e-05,0.013772439999999886,1.0063017562440872,,,,"['F', 'Li', 'Mn']"
mp-779165,Li2MnF5,2.82948687652035,1.5083,-5.7537235028125,0.0616620946875,2.308272446666667,0.018920282108928124,0.3263216200000003,1.1538601559009807,,,,"['F', 'Li', 'Mn']"
mp-9212,NaAlO2,2.785895982264032,3.7968,-6.674976486875,0.0,2.62652563,0.0003899504223160648,0.04398458000000005,1.016925456292494,,,,"['Al', 'Na', 'O']"
mp-675324,BaCO3,3.784660713229556,4.0966,-7.805723578999999,0.07582380200000201,2.6857081833333325,0.02470356937943736,0.38482990000000106,1.1541446117405734,,,,"['Ba', 'C', 'O']"
mp-13703,Al4CO4,2.749442316622726,3.823299999999999,-7.484178504444445,0.0,3.318605493333333,0.003019412959761271,0.1266660742097141,1.0390687638908596,,,,"['Al', 'C', 'O']"
mp-14568,BaMgF4,4.5325846744088345,6.8004999999999995,-5.853816604999999,0.0037440633333360005,2.3995568399985423,0.0013487391662676546,0.08538935138703607,1.036356135767338,59.46266666666667,29.668000000000003,76.31236567078093,"['Ba', 'F', 'Mg']"
mp-15349,Li2GeO3,3.5485057646173823,3.568,-6.202913733333332,0.0,3.2022034799999997,0.005983553131749278,0.18850516000000006,1.0605448038475123,,,,"['Ge', 'Li', 'O']"
mp-17694,Ca5Al6O14,2.968086898961273,4.441899999999999,-7.5120118254,0.0033982110572570003,3.0800061733333237,9.50875483747756e-05,0.022975995113021952,1.0074830552902483,,,,"['Al', 'Ca', 'O']"
mp-28264,RbH3O2,2.935347178495221,4.2519,-4.9639157475,0.0,2.39682689,0.007884755491725856,0.18876939999999998,1.0831125207404968,23.951999999999998,10.843333333333334,28.26474635023257,"['H', 'O', 'Rb']"
mp-28369,GeH3Cl,2.171531544639755,4.7492,-3.735963525,0.0,2.4236465000000003,0.018360471893974082,0.33190744000000016,1.1470217765554658,1.2429999999999997,0.967,2.3036262776831347,"['Cl', 'Ge', 'H']"
mp-28473,CClF3,2.164334652507502,6.616,-6.551985864,0.013117471812499,1.8811664033333322,0.00877095557080407,0.21221944315131092,1.117886331274319,,,,"['C', 'Cl', 'F']"
mp-3281,Al5BO9,2.9438567640114313,4.9384999999999994,-8.029205451666666,0.0,2.70234909,0.0013435105714818705,0.08977570000000012,1.0337781843828855,159.26733333333334,78.21333333333332,201.63375820570892,"['Al', 'B', 'O']"
mp-29515,PH2F3,2.2510794907427742,6.445,-4.838218244166667,0.0,1.9103821500000002,0.0034002044675563565,0.1282304354213455,1.068777335307878,,,,"['F', 'H', 'P']"
mp-29931,VRe2O9,5.106919160461001,1.8956,-8.720701058750002,0.0,3.357331,0.052880319793748375,0.5475618299999989,1.1754054448261573,,,,"['O', 'Re', 'V']"
mp-3881,BaZnF4,5.17577072376788,4.5489,-5.197911964166667,0.0,2.5003893533333335,0.0006391094501396142,0.05608548999999963,1.0227548683450156,57.665333333333336,23.691333333333333,62.51301238174972,"['Ba', 'F', 'Zn']"
mp-4533,Na2SiO3,2.667359062327591,3.8657,-6.518286350833332,0.0,2.5387027466666665,0.002993347355437464,0.12724232999999918,1.0516628139989677,61.33733333333333,35.83866666666666,89.98942096453351,"['Na', 'O', 'Si']"
mp-4497,Si2N2O,2.799104861679133,4.924799999999999,-8.413852492,0.0,3.3600060799999376,0.027853422276799465,0.40242867511467084,1.1282423821217342,,,,"['N', 'O', 'Si']"
mp-5012,Li2SiO3,2.572720375463253,5.0766,-6.897402715833334,0.0,2.766536103333332,0.0014217086026930882,0.09229726999999999,1.0339401820024938,76.805,51.443000000000005,126.1618138743623,"['Li', 'O', 'Si']"
mp-555321,BaNiF4,5.170532516049457,4.6572,-5.942625222500005,0.0,2.4986802666666668,0.00021437438059389497,0.03459265000000045,1.0139562378979055,,,,"['Ba', 'F', 'Ni']"
mp-556101,BaCoF4,5.259015525148186,,-6.035365062499999,0.0013119225000020002,2.484101769999999,0.003117866629471671,0.1330763334513363,1.0552540578007068,,,,"['Ba', 'Co', 'F']"
mp-556850,BaMnF4,4.66840006175791,2.3195,-6.681212493333333,0.006205275416668,2.411462703333333,0.00043359383971721234,0.04705044999999908,1.0197504037113911,,,,"['Ba', 'F', 'Mn']"
mp-560008,PNF2,2.495771318284049,5.6175,-6.45168704,0.0,2.1655460499999872,0.0964934814400311,0.7258953533559653,1.3885014079424856,,,,"['F', 'N', 'P']"
mp-625136,CsHO,4.493299875036081,3.4329,-4.571383633333333,0.0,2.809710676666666,0.010627041162289389,0.2328872400000006,1.0855749484378097,24.052333333333333,9.372,24.883982533822323,"['Cs', 'H', 'O']"
mp-570172,HgIBr,5.701062241221398,2.362,-1.8430746633333301,0.010496220937502,3.68508499,0.14826809254785775,0.8806498814728645,1.2634896952026424,2.114333333333333,1.9349999999999998,4.448068978014013,"['Br', 'Hg', 'I']"
mp-626620,RbHO,3.645788863148711,3.3341,-4.620431253333332,0.0,2.6214344733333332,0.005703281660100937,0.17729382000000005,1.070423187365816,26.262,13.038000000000002,33.56024137480398,"['H', 'O', 'Rb']"
mp-5784,Na2GeO3,3.379495299398916,2.9873000000000003,-5.8247068475,0.0,2.9133096533333327,0.009231339400504341,0.23086246999999904,1.0829045048000208,53.91166666666667,28.066333333333333,71.74831191034838,"['Ge', 'Na', 'O']"
mp-626785,KHO,2.310257139360979,3.678,-4.704167665,0.0,2.5453412233333332,0.0055197304764546375,0.18192654999999913,1.0741633631655778,30.92233333333333,17.006333333333334,43.115021009959925,"['H', 'K', 'O']"
mp-625150,ScHO2,3.051696594187174,4.412,-7.86728918875,0.009073969999999001,3.8332585066666667,0.024631088355086917,0.3785761599999997,1.1033439640276588,82.39133333333334,49.224333333333334,123.1482164272179,"['H', 'O', 'Sc']"
mp-625054,AlHO2,3.146310424072464,5.1403,-6.90462150625,0.007370145624999,2.8876443933333324,0.0031851713619417328,0.13821532999999953,1.0490517786627906,106.355,79.12266666666666,190.20132279335624,"['Al', 'H', 'O']"
mp-753798,Rb2SnO3,4.8604569804682445,2.121299999999999,-5.392299724166668,0.0,3.4758520266666664,1.1589156245953479e-05,0.008136679999999341,1.0023433043178205,43.223000000000006,18.638333333333332,48.887954304349975,"['O', 'Rb', 'Sn']"
mp-754743,Na2FeO2,3.281237549037675,0.041299999999999004,-5.726558192,0.071456982666663,3.7981389199999995,0.034825555906572415,0.4571140899999997,1.128060337257388,,,,"['Fe', 'Na', 'O']"
mp-754979,Y3AlO6,4.965751099145152,4.6014,-9.1199802675,0.018554306649996,3.966935083333334,0.0017259671163757666,0.09369957000000095,1.0239725175750576,,,,"['Al', 'O', 'Y']"
mp-756156,Rb2ZrO3,4.385420744938446,3.5441000000000003,-6.975822982500001,0.00017091541666600001,3.488892209999999,0.015158129834690594,0.2615232299999999,1.0768850353840835,,,,"['O', 'Rb', 'Zr']"
mp-755391,BaNa2O2,3.615630360957872,1.5152,-4.8230165,0.061551496000001,3.6887856433333326,0.005844342141038544,0.181902420000001,1.050739907012087,,,,"['Ba', 'Na', 'O']"
mp-768573,Lu3AlO6,8.667009661654376,4.551399999999999,-8.631999588,0.032241966500000004,3.860870166666666,0.001333014596133422,0.08540218,1.0224122900360568,,,,"['Al', 'Lu', 'O']"
mp-850201,Na2VO3,2.7298379268365522,1.7414,-6.691859747916667,0.04869037249999401,3.64895494,0.08570583415325518,0.70713018,1.2123646842566234,,,,"['Na', 'O', 'V']"
mp-9781,K3SbS4,2.5819305051893613,2.1851,-10.54379373625,0.0,3.72337844,0.0009288986032298654,0.0741539200000001,1.0201296899168772,,,,"['K', 'S', 'Sb']"
mp-4117,Li2Si2O5,2.469345038000238,5.154,-7.394610862777777,0.0,2.4942297699999956,0.0003379788489617608,0.043669375648187625,1.0176401391944518,78.03733333333334,49.052,121.6644258168411,"['Li', 'O', 'Si']"
mp-7998,Li2Ge2O5,3.532485701936238,3.3005,-6.445824452777778,0.021553242222223,2.885163073333333,0.0021637063037210583,0.11367582999999915,1.0402237363936837,,,,"['Ge', 'Li', 'O']"
mp-560088,Cs2Li3F5,3.7075435205564933,5.701600000000001,-10.2623913525,0.09112760600000001,2.28145033,0.011298769856580468,0.24153731,1.1132587100453577,,,,"['Cs', 'F', 'Li']"
mp-626417,CsH3O2,3.684820158900277,4.0949,-4.940159566666666,0.0,2.68479397,0.015816189909496278,0.3080537700000008,1.121725134590769,,,,"['Cs', 'H', 'O']"
mp-606711,Cs3LiCl4,3.147562071615516,4.8732,-14.874907990000002,0.059352564062498,2.5164967191085847,3.8675954122504594e-05,0.015215472018577092,1.0060651407199661,,,,"['Cl', 'Cs', 'Li']"
mp-673798,K3ClO,2.097828318215231,1.0264,-3.670071289,0.007476440999999,2.9043868866666664,0.009415585188251328,0.2102991000000003,1.075995324840118,,,,"['Cl', 'K', 'O']"
mp-758397,Fe2OF3,4.227873572326315,1.6847,-6.92641574,0.03660640342592,3.2816103899999995,0.2080052833707081,0.9733453500000002,1.3295880828181554,,,,"['F', 'Fe', 'O']"
mp-778819,LiMnF3,3.101048950353377,3.4804,-6.333152574,0.075429910499996,2.1897660366666662,0.0053383100676494995,0.17896706000000018,1.0852204031920316,,,,"['F', 'Li', 'Mn']"
mp-625998,LiHO,1.376467399890619,4.2687,-5.192076193333333,0.00418663,2.206613548019582,0.003936586574052963,0.1395534808303749,1.0658814071314389,,,,"['H', 'Li', 'O']"
mp-1042320,ZnMo2O7,3.170408477653025,3.7256,-7.6185847895,0.062109753875001006,3.3234144166666666,0.06087675273152412,0.6012085183671947,1.197725246799904,,,,"['Mo', 'O', 'Zn']"
mp-1213976,CaGaH5,2.084758871675771,4.1497,-5.354806694285714,0.043237048214286006,3.208921016666666,0.006913917516237708,0.20191973638501137,1.0651299627930446,,,,"['Ca', 'Ga', 'H']"
mp-17008,CaTeO3,4.191933759212914,3.2993,-6.393877247133332,0.015751788466668002,3.376598196666665,0.01997817819113872,0.32056135326023005,1.1008511928022617,,,,"['Ca', 'O', 'Te']"
mp-23535,K2ZnBr4,3.277255499080058,3.6771000000000003,-3.161930684999999,0.0,2.7522752866666664,0.00010822619633362193,0.025272384198908426,1.0092215399015128,,,,"['Br', 'K', 'Zn']"
mp-1341886,ZnCr2O7,2.94199917987065,2.4233000000000002,-7.105847561,0.052586145800001004,3.606898706666666,0.1191727009239446,0.8357918416440344,1.2590742627796105,,,,"['Cr', 'O', 'Zn']"
mp-23719,BeAlH5,1.060873969938191,3.2039,-3.6291648800000003,0.021116592619046002,3.5297856233333333,0.013985864197740153,0.2874108083324214,1.0846189679448266,,,,"['Al', 'Be', 'H']"
mp-27755,KAlCl4,1.847700127516467,5.286300000000001,-4.210014344166667,0.0,2.3505055733333333,0.0001900043341925612,0.03375372516263253,1.0144625415570734,,,,"['Al', 'Cl', 'K']"
mp-30159,AuBrF6,5.149145958463115,1.9482,-3.345773034375,0.0,2.7191176599999998,0.2978164315005222,1.336488115854893,1.6492531172314433,,,,"['Au', 'Br', 'F']"
mp-32509,V(PO3)4,2.5024647335252,1.777299999999999,-7.83794053382353,0.016935506764705,2.8874849699999996,0.0706519833993733,0.6151512380542039,1.2328807101709762,,,,"['O', 'P', 'V']"
mp-38322,Mg(IO3)2,4.710937950195304,3.484,-5.215538419444446,0.0,3.6051483166666665,0.028663475336612055,0.39135292257849663,1.116133090732519,,,,"['I', 'Mg', 'O']"
mp-558387,TeOF2,5.047810659288489,4.2002,-5.09651281875,0.0,3.2610528199999997,0.007425045980734683,0.21017591633986576,1.0667147919209963,,,,"['F', 'O', 'Te']"
mp-5707,CsAsF4,3.824950046778382,4.6128,-4.924350823333333,0.0,2.1546771000000002,0.00689750289003481,0.20090721790861288,1.0973647633882324,,,,"['As', 'Cs', 'F']"
mp-5724,AlPO4,2.211096237666642,5.4878,-7.945130696666666,0.007523735555555001,2.1245418733333334,1.1087482019222387e-05,0.0080251420161499,1.003785250106803,26.70866666666667,29.629666666666665,64.89250377960742,"['Al', 'O', 'P']"
mp-625238,Re2H4O9,4.459147637436403,2.6495,-7.241419470333334,0.027942602805556,3.108870373333333,0.03758797255296161,0.4723993906139947,1.1636460541225533,,,,"['H', 'O', 'Re']"
mp-625857,Zn(HO)2,3.091094086907928,3.2054,-5.074125202499999,0.0014643140000000002,2.7199243200000005,0.0002577769838223896,0.03881925992949542,1.0143844551516326,,,,"['H', 'O', 'Zn']"
mp-625359,NdHO2,5.892947833061765,4.1593,-7.4042116225,0.0,3.84371484,0.0246942707610604,0.3358937866119551,1.0927499236338984,,,,"['H', 'Nd', 'O']"
mp-625367,LuHO2,8.613168299578463,4.0915,-7.50470359625,0.008520881979164,3.663613343333333,0.012864717374048365,0.25756983258102206,1.0734913382926636,,,,"['H', 'Lu', 'O']"
mp-626000,NaHO,2.291794032511912,2.9879000000000002,-4.772884358333333,0.0,2.3541808866666667,0.0016020600088240326,0.09663955229548016,1.0418238580886925,,,,"['H', 'Na', 'O']"
mp-625604,H9BrO4,1.803765950667438,4.0716,-4.8761611716071425,0.027995701249999002,2.372545066666666,0.001152989832075564,0.07720450387660938,1.032952890971467,,,,"['Br', 'H', 'O']"
mp-626720,BaH4O3,3.5223146112263812,4.2073,-5.548758383125,0.020442553750000002,2.7858300433333327,0.018475405977385687,0.3063139425116246,1.114709780673395,,,,"['Ba', 'H', 'O']"
mp-626716,KHO,2.315266928932304,3.6187,-4.7037979750000005,0.00036968999999900003,2.387983,0.00024940004637346403,0.03606255093782185,1.0152425620236532,,,,"['H', 'K', 'O']"
mp-626721,RbHO,3.629128823787003,3.3443,-4.620047086666665,0.00038416666666600004,2.5008081166666667,0.00029563342986329,0.04104681522003384,1.016567422198702,,,,"['H', 'O', 'Rb']"
mp-626727,SrH4O3,2.953828633829794,4.3486,-5.56067235,0.005583990937499001,2.6728391400000002,0.006175660120511667,0.19230932641415688,1.074563979549615,,,,"['H', 'O', 'Sr']"
mp-675801,KNbCl6,2.04651411440392,2.2072,-4.6829819475,0.0,2.7962613943417494,0.00038598935948449983,0.0475971994110278,1.0171805457874215,,,,"['Cl', 'K', 'Nb']"
mp-754920,BaYF5,4.642116457455133,6.76,-6.845127240000001,0.061570145714286005,2.444516353333333,0.001805553697105597,0.09531496156169883,1.0395673531879672,,,,"['Ba', 'F', 'Y']"
mp-757191,P4WO12,3.212751986577681,3.268599999999999,-8.000735335,0.021739995294119,2.526321503333333,0.010224282799043838,0.2236019037028112,1.0914425452354513,,,,"['O', 'P', 'W']"
mp-762225,BaCO3,3.973227229139603,4.474,-7.868310547,0.013236834000001,2.7314944833333334,0.07921864683907988,0.6050307165512163,1.2592733037904356,,,,"['Ba', 'C', 'O']"
mp-777233,BaYF5,4.414062190193318,6.8358,-6.846814277857143,0.059883107857144006,2.34683926,0.0005307268411097326,0.05611748057284505,1.0241834306503756,,,,"['Ba', 'F', 'Y']"
mp-781081,VOF3,2.829449036398578,3.1125,-6.644945375000001,0.022392188499999,2.9241853533333333,0.08621033477522787,0.6315083268995654,1.251689672427258,,,,"['F', 'O', 'V']"
mp-21892,Al2PbO4,5.442065384399076,3.9425,-7.321732554285729,0.0,3.656604273333333,0.004147858842620708,0.1418801000000003,1.0397896533294122,,,,"['Al', 'O', 'Pb']"
mp-644271,LiHS,1.418901047511247,3.7777000000000003,-4.082290054583333,0.000111370833333,3.0889041699999993,7.726343508647304e-05,0.021453310000000947,1.00696829073686,21.44633333333333,7.822,20.922367677831517,"['H', 'Li', 'S']"
