material_id,formula,epsilon(k),youngs_modulus_E(GPa),data_source,energy_per_atom (eV/atom),fluorine_weighted,APF,log_density (g/cm³),epsilon_ratio_squared,Covalent bond ratio (estimated),Electronegativity difference,ionicity_index,specific_G,r_max,electron_density_proxy,density (g/cm³),band_gap (eV),Average electronegativity_x_Average atomic radius(Å),specific_K,porosity_total,epsilon_var,penn_proxy,Average coordination number(CN),brittleness_index,bulk_modulus_K_VRH (GPa),polarizability_proxy,bond_gap_product,effective_density,porosity_acc,electron_ion,density (g/cm³)_x_band_gap (eV),Average bond length(Å),epsilon_ratio_x_APF,density (g/cm³)_squared,log_band_gap (eV),ionic_polarizability_proxy,epsilon_ratio, F element atomic fraction,epsilon_delta,Average electronegativity,covalent_coordination_proxy,shear_modulus_G_VRH (GPa),band_gap (eV)_squared,Average atomic radius(Å)
mp-626680,Fe(HO)2,3.127772855271846,118.42057800292967,1,-6.391436579,0.0,1.0,1.297581943192569,1.123266600168306,1.0,1.61,2.5921000000000003,13.254096711629273,1.6327844362497128,6.994845160965749,3.650434818379,2.4707,1.8675000000000002,18.05240915488317,0.0,0.0071149892367249,0.5883661984172357,2.0,0.7235146144664301,67.70438385009766,0.28957528957528955,4.1161862,3.650434818379,0.0,6.152043,9.019129305768995,1.666,1.059842724260683,13.325674363233722,0.9085407784140935,1.2075,1.059842724260683,0.0,0.1800362553352514,2.49,2.0,49.70862579345703,6.104358489999999,0.75
mp-697921,Mg5H8O9,2.6622435752084863,83.33138275146484,1,-5.725830379545456,0.0,1.0,0.9480326449552772,1.0013671249043692,0.211,2.13,4.536899999999999,11.630703133431355,1.3805809544505676,4.431744625378035,2.5706276510698363,3.5669,1.8142110000000002,21.231590101161228,0.0,7.007533538898328e-07,0.20047357368283827,3.455,0.538308103180539,56.7016716003418,0.3239553165080678,6.6165994999999995,2.5706276510698363,0.0,8.2645073,9.169171768600998,1.855,1.000683328982935,6.608126520444824,1.2744965034980589,1.6677899999999999,1.000683328982935,0.0,0.0018183799879034,2.317,0.729005,31.061277389526367,12.72277561,0.783
mp-7297,Cs2SnF6,2.1994995366666674,22.70135201528195,0,-4.9646712166666624,1.496081,0.7386991846212193,1.5719507895993217,1.05932382233534,0.0,3.19,10.1761,1.7834500289391706,2.443147345240376,1.3383347100892238,4.806034105071692,5.3369,3.4026309999999995,3.804090962332859,0.0,0.0008840174323419,0.16814602761677905,4.0,0.44498126769397683,18.663,0.6474605206999573,14.724507099999999,4.806034105071692,0.0,11.970666699999999,25.649323415357113,2.759,0.7602947456283825,23.097963819112262,1.676516953715778,4.83923,1.0292345808100989,0.667,0.0630721910976559,2.243,0.0,8.749666666666666,28.48250161,1.517
mp-7824,K2ReF6,2.253567956666666,28.68050132890365,0,-5.675931817777774,1.489411,0.9543874303522512,1.5524803479236526,1.0700356449481239,0.0,3.16,9.985600000000002,2.2620570058614056,2.122976591151326,1.8408126827687263,4.713170772643979,1.6997,3.0145500000000003,5.430169542680921,0.0,0.0012781268012451,1.5768491695252405,6.667,0.4012209952216586,26.13633333333333,0.5786540934419203,4.5280008,4.713170772643979,0.0,3.7954301,8.010976362262971,2.664,0.9872424779716946,22.213978732105442,0.5363179165269265,4.266000000000001,1.0344252727713703,0.667,0.0758391702514114,2.233,0.0,10.887666666666666,2.88898009,1.35
mp-7825,K2GeF6,2.030894576666666,50.33402633666992,1,-5.075847129444442,1.5140900000000002,1.0,1.2575866495849835,1.0395251749576502,0.0,3.16,9.985600000000002,4.946494761083692,2.0172994932955337,1.4708263603100489,3.506923668187919,5.799799999999999,2.9895899999999997,11.136625127631898,0.0,0.0003420829898943,0.10394679373418823,4.0,0.43337578685336947,40.1689567565918,0.5556962025316455,14.412502999999997,3.506923668187919,0.0,13.165545999999999,20.33945589075629,2.485,1.0195710740098751,12.298513614496608,1.7595461468634033,4.16172,1.0195710740098751,0.667,0.0392348759641199,2.27,0.0,17.841629028320312,33.63768003999999,1.317
mp-7903,Cs2ZrF6,2.2497996233333333,23.68906738520016,0,-13.862490616666667,1.356011,0.725750491827373,1.4977122038253228,1.0678887093424942,0.0,3.19,10.1761,2.0097421124726327,2.4830135474897044,1.1667346863831707,4.461447598893447,6.697699999999999,3.15115,4.162055923782953,0.0,0.0011997936872863,0.09923328392442603,4.0,0.45871069969143524,18.985,0.7266760431317394,18.592815199999997,4.461447598893447,0.0,13.616424099999998,29.88143758310864,2.776,0.7499811296689698,19.904514677672108,1.9032561202417304,4.9445,1.033387008502862,0.667,0.073478597066698,2.033,0.0,9.167333333333334,44.85918528999999,1.55
mp-7949,Rb2GeF6,2.0702632833333325,24.26807311268929,0,-5.055643384444443,1.5140900000000002,0.9136345625560812,1.4524485415103596,1.0489261300041754,0.0,3.16,9.985600000000002,2.1320484060004903,2.1519064910746337,1.6061665663141405,4.263565717902933,5.807,3.10309,4.735653057441361,0.0,0.000538934106908,0.12606174650448101,4.0,0.4294308617851153,20.66433333333333,0.5767932489451476,14.929797000000002,4.263565717902933,0.0,13.181890000000001,24.758526123862335,2.571,0.9357179757361236,18.177992630877156,1.7607846649286245,4.31972,1.0241709476470104,0.667,0.049246671391304,2.27,0.0,9.303333333333333,33.72124900000001,1.367
mp-7979,K2PdF6,2.463787359999999,24.76298113769113,0,-4.484720547777777,1.5561110000000002,0.9854158059535084,1.3481478188589597,1.1549141974918855,0.0,3.16,9.985600000000002,2.3691164713328425,2.035052108261877,1.4467095814673303,3.840287492386653,2.0399,3.1892110000000002,6.031877973182442,0.0,0.0068246524893286,0.9012237616550524,4.0,0.3769077548383625,23.76733333333333,0.5618577887381833,5.1589070999999995,3.840287492386653,0.0,4.7590867,7.833802455719533,2.529,1.0589961570903959,14.747808024181365,0.7177910114727051,4.31972,1.0746693433293264,0.667,0.1752457469724868,2.333,0.0,9.335,4.16119201,1.367
mp-8192,Rb2PtF6,2.3554910666666657,25.576684951782227,1,-4.608732468888887,1.57412,0.8781288649912614,1.706771635147202,1.1078856009579294,0.0,3.16,9.985600000000002,1.5304419543540186,2.187716120881932,1.9342970302720528,5.501140754093717,2.6581,3.304,3.8324941389196443,0.0,0.003179566058741,0.7677264844620728,4.0,0.3815584176767272,21.466339111328125,0.5691056910569106,6.9695382,5.501140754093717,0.0,6.273116,14.62258223845651,2.622,0.9242845893079237,30.262549596350787,0.9813666086103427,4.4239999999999995,1.0525614475924574,0.667,0.1196165514180473,2.36,0.0,8.572220802307129,7.065495610000001,1.4
mp-8994,Rb2NbF6,2.5982799166666672,23.828955193620327,0,-5.851578096666665,1.422711,0.8437407757716011,1.4280518034612675,1.5559472372033485,0.0,3.16,9.985600000000002,2.1241308308329163,2.30265313819798,1.3674154270676295,4.160566189537066,0.228299999999999,3.0565890000000002,5.080310699820825,0.0,0.0676525651015243,27.350393424184396,4.0,0.39964672113049243,21.645,0.6417375727720556,0.6068213999999973,4.160566189537066,0.0,0.4869638999999979,0.9498572610713081,2.658,1.0524621129090863,17.310311017518984,-1.4342248948774448,4.5282800000000005,1.2473761410269752,0.667,0.5517580011613727,2.133,0.0,9.05,0.052120889999999545,1.433
mp-8995,Cs2NbF6,2.593871289999999,24.87612172547937,0,-13.603378148888888,1.4160410000000003,0.7346401445618749,1.5134171539555805,1.4361851869384108,0.0,3.19,10.1761,2.039336400167779,2.4817740632889835,1.2620874000610647,4.532225789668382,0.247799999999999,3.220591,4.881886381798959,0.0,0.0459099359809221,28.079862968597446,4.0,0.4000451709437903,22.614,0.6824111560953665,0.6878927999999972,4.532225789668382,0.0,0.5260793999999979,1.1230855506798205,2.776,0.8803996845699837,20.541070608535186,-1.355571188477054,4.83923,1.1984094404411252,0.667,0.454526931306177,2.123,0.0,9.446666666666664,0.0614048399999995,1.517
mp-1018031,KInO2,3.922537957810312,112.11486718798874,0,-5.357643565,0.0,0.9710857406797389,1.6698747305553097,1.503168460370782,0.5,2.62,6.864400000000001,8.079789080289004,2.1065221749874725,1.6837516015879288,5.301502386549792,2.077499999999999,2.91885,16.049361911333026,0.0,0.1319209955492592,1.200519674660741,6.0,0.4976926468799416,86.69066666666667,0.6862281116895409,5.129347499999997,5.301502386549792,0.0,4.182007499999997,11.013871208057187,2.469,1.1905877353518655,28.105927554593144,0.7359671777428728,3.799,1.226037707564813,0.0,0.7705359728836245,2.013,3.0,43.643,4.316006249999995,1.45
mp-1029375,BaCN2,3.237136286666664,12.575989477054131,0,-7.930306045,0.0,0.6809400723640496,1.2687069630581105,2.472584448273809,0.25,2.15,4.6225,1.1853269932758008,4.971542883123501,2.099212615225799,3.546251223939149,2.8508,2.5207200000000003,12.740391106809248,0.6187490887884531,0.5381310972441081,0.4310471721452085,4.0,0.0910763957180186,46.45466666666667,0.5163716814159292,6.927444,1.3520115105118637,0.1301939058171745,6.1577280000000005,10.109652989205726,2.43,1.0707410654738894,12.57589774328991,1.051101305997058,2.50905,1.5724453721111615,0.0,1.556146916252779,2.16,1.0,4.322,8.12706064,1.167
mp-1176792,LiAgF2,3.763989193333334,88.70540618896484,1,-9.63100353,1.1485,1.0,1.600718442484569,1.6392299171693676,0.0,3.0,9.0,6.727276608798326,2.528009175649608,2.817614996466468,4.946592171900053,1.8912,2.7173510000000003,17.730035294397634,0.0,0.1756262468339481,1.3454120110086387,4.0,0.3752345916620963,89.47625732421875,0.4935335836462244,3.9185664,4.946592171900053,0.0,4.3440864,9.354995115497381,2.072,1.280324145351234,24.468774115102885,0.6424852657577174,3.5490000000000004,1.280324145351234,0.5,0.8889985806054401,2.297,0.0,33.94982147216797,3.57663744,1.183
mp-12442,KAuF6,2.466141196666668,35.06231689453125,1,-3.805106098749999,1.83525,0.951927224644384,1.589759710046456,1.1567158009012968,0.333,3.16,9.985600000000002,2.7583738526969666,2.105823520836091,1.910880534407079,4.892570748282526,2.1117,3.30345,5.560106655451254,0.0,0.0073317703207984,1.0731023507288073,4.5,0.47885074111044496,27.759225845336918,0.5300353356890459,5.338377599999999,4.892570748282526,0.0,5.1673298999999995,10.33164164914821,2.528,1.0238046121489948,23.937248526949833,0.7522176541369335,4.266000000000001,1.0755072295904369,0.75,0.1816397781632126,2.447,1.4985000000000002,13.771376609802246,4.45927689,1.35
mp-12317,SrCN2,3.147389103333334,38.46577687597482,0,-11.82911106,0.0,0.8190090307554209,1.1248786001859294,2.6441406807244565,0.25,2.09,4.368099999999999,4.373297654144487,2.1613180245992525,2.055236956272806,3.069842933862344,3.205599999999999,2.43506,17.95967009127702,0.0,0.5906317495966563,0.29586362700070573,4.0,0.23930305889934864,56.92933333333334,0.48991228070175435,7.315179199999998,3.069842933862344,0.0,6.988207999999998,9.840688508789126,2.282,1.3317753415970175,9.423935638584563,1.1680139654716684,2.33453,1.6260813880997644,0.0,1.630289997383767,2.18,1.0,13.862666666666668,10.275871359999995,1.117
mp-14006,BaGeF6,2.2936139899999994,56.18547801953687,0,-5.654855255,1.7197500000000001,1.0,1.582773449529625,1.0858131523426016,0.0,3.09,9.5481,4.320579778899529,2.056355357938076,2.1151238465984985,4.858439475636751,5.6043,2.9809,10.008995822950277,0.0,0.0020078469954951,0.154196139176332,3.0,0.42314352117034365,49.629,0.5432511491851233,12.88989,4.858439475636751,0.0,12.850659900000002,27.228152353311046,2.3,1.0420235853101414,23.604434138425507,1.725316914345927,4.017,1.0420235853101414,0.75,0.0950543714323837,2.293,0.0,21.42333333333333,31.408178490000005,1.3
mp-14437,RbYO2,3.678190573333334,103.7504653930664,1,-7.358369635,0.0,0.8277328649324215,1.6146499721813077,1.2505033150959362,0.0,2.62,6.864400000000001,7.068638658319832,2.899243345820021,1.2334269797900874,5.016128330797426,3.6087,2.892141,13.813947332340138,0.0,0.0361252325218472,0.3822477335708724,6.0,0.5045637075952863,70.6739273071289,0.8214841722885313,9.429533099999999,5.016128330797426,0.0,6.5930949,18.10170230734867,2.613,0.9256197717042558,25.161543431028573,1.2861148453179796,4.14746,1.1182590554500045,0.0,0.4031919632880609,1.827,0.0,36.1640625,13.022715689999998,1.583
mp-19799,BaPbF6,2.603573566666667,46.31734018740634,0,-5.169909093749998,1.7999999999999998,0.8896090004400717,1.7915868541112123,1.1809363049327442,0.333,3.09,9.5481,2.8594900862128365,2.298744213088733,1.7816103466936966,5.988964398681737,2.8927,3.5592,7.461641043015963,0.0,0.0106980639132903,0.7072705692284648,4.5,0.37497218253996745,45.43366666666666,0.5932000000000001,7.3966339,5.988964398681737,0.0,6.94248,17.32427731606666,2.557,0.9667460476025214,35.867694568677294,1.0656413383314098,4.58247,1.0867089329405295,0.75,0.2194114305044783,2.4,1.4985000000000002,17.41133333333333,8.367713290000001,1.483
mp-20458,PtPbF6,3.4901394600000004,26.34477620406561,0,-17.75815123375,2.14725,1.0,2.0654837015031595,1.3558080409253912,0.5,1.7,2.8899999999999997,1.1639138407215244,2.0534226999692984,4.141484245297782,7.879112950699922,1.971099999999999,3.484271,6.741100211556944,0.0,0.0657497499313033,1.9770760157215237,3.0,0.16950792144265173,53.78799999999999,0.41073236584542694,4.588720799999997,7.879112950699922,0.0,5.643259299999997,15.530519537124608,2.328,1.1643917042496443,62.08042088988722,0.6836522459981433,2.0689,1.1643917042496443,0.75,0.5439433351943554,2.863,1.5,9.287,3.885235209999996,1.217
mp-27126,Na2Mn3Cl8,3.0519054033333326,20.37090492248535,1,-9.447762634615383,0.0,0.5915837877115098,0.9755911663825141,1.324103331105295,0.6,2.23,4.9729,3.012765051472966,2.473054914382435,0.9292317001636303,2.642734955265364,1.9227999999999992,2.6319999999999997,6.611030060744863,0.6152139280837505,0.0388137319715189,0.6959767475222656,4.615,0.43189865412028927,18.13230323791504,0.7070707070707071,5.105033999999997,1.0168876025523248,0.1837164314974966,3.614863999999998,5.0814507719842394,2.655,0.680733624295523,6.984048043781426,0.6589697287583584,3.122,1.1506968893263312,0.0,0.4179259271349052,1.88,2.769,8.263216018676758,3.6971598399999968,1.4
mp-24199,LiHF2,1.89292381,46.43793487548828,1,-4.8217436,1.1935,1.0,0.8559863276939805,1.3321291754008222,0.0,3.0,9.0,8.61574027189743,3.914281977158587,4.74592731544048,2.343694750379766,8.0448,1.749671,15.186829949922231,0.0,0.0171227587358936,0.03615763475766317,4.0,0.5524310502454951,37.11197662353516,0.29473260956976277,14.303654400000001,2.343694750379766,0.0,19.202937600000002,18.854555527855144,1.778,1.15417900492117,5.492905082957674,2.0862681870221134,2.199,1.15417900492117,0.5,0.277583262484907,2.387,0.0,21.05423927307129,64.71880704,0.733
mp-27837,NaHF2,1.7080705666666665,29.44106730566577,0,-4.6091398125000005,1.185,1.0,0.8183924112084112,1.252733578318738,0.0,3.05,9.302499999999998,4.626084530500619,4.219224021934022,3.160304904245746,2.256852739744493,6.9678,2.0145,13.89225531483548,0.0,0.0085289991030475,0.04638934743867308,4.0,0.32312844526109896,32.742,0.3441295546558704,13.851986400000001,2.256852739744493,0.0,16.513686000000003,15.72529851999168,1.988,1.1192558145119185,5.093384288892224,1.9427336808462383,2.5925,1.1192558145119185,0.5,0.1959095509176684,2.37,0.0,10.903,48.550236840000004,0.85
mp-23336,CsMnCl3,3.143943333333333,14.883918762207031,1,-13.551079429333331,0.0,0.5021304710244546,1.2471474660412332,1.1300611633295967,0.5,2.37,5.6169,1.600237702517124,4.512095869638933,0.7333266382909798,3.470400822528253,1.482899999999999,3.055611,3.9830464151894014,0.592676072014915,0.0083743429232749,1.509531222214108,4.8,0.3753671183853138,14.22107219696045,0.8623900672529746,4.628130899999997,1.413577294714878,0.0631939226980549,2.7181556999999983,5.146257379727143,3.121,0.5337864579014883,12.043681869004777,0.40072053707740674,3.9507900000000005,1.06304334969445,0.0,0.1941252745669111,1.833,2.4,5.713490009307861,2.198992409999997,1.667
mp-29151,Li5NCl2,3.651693336666668,65.4107535534722,0,-5.44086458125,0.0,1.0,0.6206829148597366,1.076086445504301,0.0,2.18,4.752400000000001,13.820477279906555,1.503247331631235,1.538878354253445,1.850197965004643,1.9425,2.4719689999999996,19.507421305940476,0.0,0.003934576129515,0.4776792346344013,5.0,0.6903269871083413,38.04333333333333,0.41436020858403527,4.533795,1.850197965004643,0.0,4.6484024999999995,3.5940095470215185,2.334,1.0373458659021595,3.423232509707322,0.669110602731704,2.25194,1.0373458659021595,0.0,0.1330627635441672,2.393,0.0,26.95266666666667,3.7733062499999996,1.033
mp-3915,BaHgO2,3.5612308,23.043989181518555,1,-4.99208084,0.0,0.5801763043209687,1.8424783077205957,1.8782597866227155,0.25,2.55,6.5024999999999995,1.471716465301382,2.885997838934813,2.1398234155625637,6.302162373093815,2.2727,2.98987,3.53892144637891,0.8063614695487795,0.3064852632284848,1.1969543264032678,4.0,0.3982866576096815,22.6567497253418,0.6411764705882353,5.7567490999999995,1.2203414605908627,0.3755239582477192,4.7953969999999995,14.322924425330314,2.533,0.7951294103283567,39.71725057683947,0.8253589528684496,3.61335,1.370496182637046,0.0,1.1743869976140855,2.11,1.0,9.422167778015137,5.16516529,1.417
mp-3637,YOF,3.4051120699999995,149.178090859551,0,-8.67106116166667,0.95904,1.0,1.6577867476696388,1.170254703168435,0.0,2.76,7.617599999999999,10.657119885027516,1.4733190931803757,5.2156159346928375,5.237683534296327,4.9203,2.78496,24.676996894564777,0.0,0.0154976040614845,0.21545961056078178,5.333,0.42861053763116785,131.718,0.324496644295302,11.538103500000002,5.237683534296327,0.0,14.170463999999999,25.77097429379822,2.345,1.0817831128134858,27.43332880543886,1.595399838130173,2.6689199999999995,1.0817831128134858,0.333,0.264082374615572,2.88,0.0,56.88433333333333,24.20935209,0.967
mp-4632,Sr3(PO4)2,3.102330310000001,156.70411682128906,1,-7.587830303846153,0.0,1.0,1.5119572382697828,1.0210295528940274,0.364,2.49,6.200100000000001,12.167011431798425,1.612679881077534,2.47571081027352,4.525599361179994,5.4064,2.6316,22.944773857750064,0.0,0.0002323818760263,0.15430374456849086,3.385,0.5253240949767058,106.13333129882812,0.5233318796336677,12.164399999999999,4.525599361179994,0.0,11.8562352,24.46720038628352,2.25,1.0104600699156931,20.48104957791277,1.689431388126532,2.988,1.0104600699156931,0.0,0.0323378380601173,2.193,1.2321399999999998,56.27972030639648,29.229160959999998,1.2
mp-4124,CaCN2,3.3476634266666685,55.34764481150138,0,-9.851312615,0.0,0.9693951840943136,0.8286357985517023,2.8959243535503476,0.25,2.04,4.1616,8.499313182170063,4.677992148999114,1.8130939863095974,2.280192324532608,3.5774,2.3068500000000003,29.35140966548517,0.0,0.8054810942675518,0.176789371680938,4.0,0.2854844627586012,69.86200000000001,0.457117979973879,7.7164518,2.280192324532608,0.0,7.8595478,8.157160021782952,2.157,1.649660077542192,5.199277036857418,1.2774277061327766,2.1420000000000003,1.7017415648535907,0.0,1.9038559636830827,2.197,1.0,20.23,12.79779076,1.05
mp-3857,Ba3(PO4)2,3.236232849999998,77.25677662576027,0,-7.615260626923076,0.0,0.9511564060319404,1.6453708898962358,1.0169408850629194,0.333,2.55,6.5024999999999995,5.60719049440648,2.906585354383984,2.5195406259080366,5.172931847567438,5.1422,2.71625,12.619734508933261,0.0,0.0001637304088916,0.19489446187455647,3.692,0.4377408959230909,66.543,0.5499340079190497,12.654954199999999,5.172931847567438,0.0,11.1740006,26.600250146561276,2.461,0.9591792857379072,26.759223899577464,1.639423807924357,3.1875,1.008434869023736,0.0,0.0271445638554288,2.173,1.2294360000000002,29.566333333333333,26.442220839999997,1.25
mp-5175,NaInO2,3.9391461766666658,128.01777442711148,0,-5.478102092499999,0.0,1.0,1.7414766145437952,1.6600946924131987,0.5,2.51,6.300099999999999,8.732357026452815,2.7576894973989514,2.3888394210392225,5.695762417105993,1.9142,2.6998499999999996,15.64746679959388,0.0,0.2018142775082523,1.5131556404432178,6.0,0.5519818807781377,90.689,0.6125581395348837,4.4371156,5.695762417105993,0.0,3.9241099999999993,10.90282841882429,2.318,1.2884466199316131,32.4417095121171,0.6545102969450272,3.3056699999999997,1.2884466199316131,0.0,0.9529781625854796,2.05,3.0,50.61066666666667,3.6641616399999997,1.317
mp-5588,BaSiF6,2.190809010000001,62.62326431274414,1,-6.192670952499999,1.6927500000000002,1.0,1.493173009806658,1.0812885686091411,0.0,3.09,9.5481,5.115180631977374,1.993417881951275,2.1631400068486526,4.44119682656114,7.4159,2.82125,8.776439945552635,0.0,0.0016496670838391,0.08060896003163162,3.0,0.5685652754636189,39.85554122924805,0.5303351718285956,16.6338637,4.44119682656114,0.0,16.7376863,32.93547154609476,2.243,1.039850262590312,19.72422925225674,2.0049738894643796,3.8625,1.039850262590312,0.75,0.0861598154073797,2.257,0.0,23.229042053222656,54.99557281,1.25
mp-613910,BaNiF6,3.9147560400000017,71.9477310180664,1,-5.0408789775,1.6949999999999998,1.0,1.566016121053899,1.1727178412716786,0.0,3.09,9.5481,5.367863421764069,1.987700963125722,1.9353279827341572,4.777537182488796,0.4727,3.01258,12.041167691022483,0.0,0.0221739387434882,14.770773698664144,3.0,0.4383292906132747,58.73124313354492,0.5648305084745763,1.0815375999999999,4.777537182488796,0.0,1.0683019999999999,2.258341826162454,2.288,1.0829209764667405,22.824861530062986,-0.7283599363156898,4.11897,1.0829209764667405,0.75,0.3158842390682315,2.26,0.0,26.18195343017578,0.22344529000000002,1.333
mp-675011,CsPF6,1.8632206133333329,34.22941207885742,1,-9.5928595125,1.7399999999999998,0.8608493512147691,1.259053028775215,1.0057139693447075,0.0,3.19,10.1761,2.8080116257399257,2.536679407777367,1.3230692869770657,3.512084594881555,7.1409,3.1714399999999996,5.638068136817114,0.0,6.266744062561571e-06,0.06873979231222496,3.0,0.4747339353535198,20.36517906188965,0.5648760330578513,17.152441800000002,3.512084594881555,0.0,16.566888,25.079444883589698,2.402,0.8633052813363189,12.334738201604335,1.9672382229103074,4.36073,1.0028529151100412,0.75,0.0053105597452536,2.32,0.0,10.142775535583496,50.99245281,1.367
mp-7569,KAsF6,1.9434022633333328,17.417698112212612,0,-4.90039135375,1.74525,1.0,1.2315985693492073,1.0392530368285984,0.0,3.16,9.985600000000002,1.866236651886547,2.0648759169943536,1.5446689562726603,3.416702982639192,4.8371,2.9855409999999996,4.7704720632230195,0.0,0.0003130274395703,0.14540685980957233,3.0,0.3691987473982261,16.776333333333334,0.5286361763494025,11.0576106,3.416702982639192,0.0,11.255931700000001,16.526933997324036,2.286,1.0194376081097845,11.673859271575552,1.5783805879687576,4.05428,1.0194376081097845,0.75,0.0375319111305352,2.327,0.0,6.563,23.397536410000004,1.283
mp-7972,RbLaO2,3.750348690000002,83.6378402709961,1,-6.9140284025,0.0,0.7170540608993758,1.687917144207244,1.4014034741372576,0.0,2.62,6.864400000000001,5.429147860266247,2.959698672203124,1.2117989212325868,5.39820445582802,3.522,2.918171,10.994983493611109,0.0,0.0838031124253576,0.4317014965054153,6.0,0.4857488909613787,60.452667236328125,0.8653948065712772,9.604493999999999,5.39820445582802,0.0,6.293813999999999,19.012476093426287,2.727,0.8488549676917952,29.140611346921496,1.2618642827417135,4.27846,1.183808884126681,0.0,0.6140965299454453,1.787,0.0,29.85056495666504,12.404483999999998,1.633
mp-7958,KLaO2,3.6664929333333327,80.91487884521484,1,-6.99538762,0.0,0.762851348480437,1.5505917988342905,1.5527386119379911,0.0,2.62,6.864400000000001,5.686856440541771,2.797591410738452,1.1567407962212535,4.704259250354719,3.8596,2.828821,11.61602122257833,0.0,0.133513040830067,0.3136902234442438,6.0,0.48095185620259573,55.80637741088867,0.8388977212506624,10.274255199999999,4.704259250354719,0.0,6.8971051999999995,18.156559002669074,2.662,0.9505809237579873,22.13005509454794,1.3531511425266363,4.14746,1.2460893274312204,0.0,0.7751191869941034,1.787,0.0,27.32113265991211,14.896512159999999,1.583
mp-7914,NaScO2,3.8405754866666673,162.86741096381226,0,-7.583304845,0.0,1.0,1.2712132149742807,1.8011956276279952,0.0,2.51,6.300099999999999,18.10474060107595,2.7786581968099844,1.4401625583367226,3.555175263658139,3.979999999999999,2.54603,27.56238102588446,0.0,0.254339465454046,0.2230292378897732,6.0,0.650408208730294,100.74533333333332,0.6631840796019901,9.062459999999998,3.555175263658139,0.0,7.601799999999998,14.14959754935939,2.277,1.342086296639674,12.63927115532672,1.383791230901772,3.3458299999999994,1.342086296639674,0.0,1.0698263770118208,1.91,0.0,66.176,15.840399999999994,1.333
mp-8015,CsRuF6,2.3382054633333333,20.61344337463379,1,-11.02073785625,1.7422499999999999,0.7797842988690339,1.384766891616628,1.0783922036466886,0.0,3.19,10.1761,1.9003892295923313,2.457318950141516,1.2231362173115348,3.983894785938133,1.235199999999999,3.4078410000000003,3.604538099877885,0.0,0.0017515737723778,2.4505432291290257,3.0,0.49368422336157614,14.72055435180664,0.6054477919933966,3.0657663999999976,3.983894785938133,0.0,2.8693695999999975,4.920906839590778,2.482,0.8097721868655228,15.871417665425042,0.21929615958531523,4.67973,1.038456645049127,0.75,0.0887814494486196,2.323,0.0,7.760989665985107,1.5257190399999974,1.467
mp-8013,KRuF6,2.3996959766666657,12.892944191689416,0,-5.17410361125,1.7497500000000001,0.9573655004093052,1.2760775806779172,1.0759125677037011,0.0,3.16,9.985600000000002,1.3358529825613843,2.150985646415594,1.4472048549726673,3.572559828098121,1.1302,3.1098890000000003,3.145671468243815,0.0,0.0017334405302728,2.593788461008211,3.0,0.39083328907536236,11.552666666666669,0.5478832716810521,2.6491888,3.572559828098121,0.0,2.6367566000000005,4.037707117716496,2.344,0.9930389049381446,12.763183725340474,0.13120368561534454,4.21228,1.037262053535027,0.75,0.0883205914901195,2.333,0.0,4.906,1.2773520400000002,1.333
mp-8014,RbRuF6,2.3513375100000005,15.466884007374908,0,-5.1704564525,1.7497500000000001,0.8786813444455486,1.3576780427555382,1.0779600767955153,0.0,3.16,9.985600000000002,1.5368599553464741,2.275616430290018,1.412315298952516,3.877157002542467,1.1801,3.2265390000000003,2.7606822309623995,0.0,0.0017524257625672,2.5975234260511155,3.0,0.510225660146359,10.979666666666668,0.5684340320591861,2.8322399999999996,3.877157002542467,0.0,2.7531733000000003,4.575432978700365,2.4,0.9122896424539535,15.032346422364089,0.17403733720625705,4.37028,1.0382485621446895,0.75,0.0888030722565953,2.333,0.0,6.112333333333333,1.39263601,1.383
mp-8001,LiAlO2,3.091998606666668,236.87115285312493,0,-6.984548611875,0.0,1.0,1.2391793098855932,1.1375895057349867,0.0,2.46,6.0516,27.326761419280846,1.8684133855782168,2.4058550945969417,3.442778640368225,6.1183,2.211,40.2794005738863,0.0,0.0086339451428703,0.09172525707857197,6.0,0.6737090672066768,142.701,0.5213270142180095,12.2366,3.442778640368225,0.0,12.297782999999997,21.06395255536491,2.0,1.0665784104954434,11.852724766575683,1.8129173868535802,2.706,1.0665784104954434,0.0,0.1971114603371981,2.01,0.0,96.81266666666666,37.433594889999995,1.1
mp-8188,KScO2,3.867139856666668,143.6754941208189,0,-7.433075955,0.0,1.0,1.2587819868433043,1.4867862744033196,0.0,2.62,6.864400000000001,15.91330097278962,2.6442170455935345,1.0779879011672486,3.511130091629651,3.624099999999999,2.747691,26.536568212294632,0.0,0.1216902497987015,0.26530930525907437,6.0,0.5934811571152675,95.827,0.7435377597567157,8.806562999999999,3.511130091629651,0.0,6.787939299999998,12.724686565075014,2.43,1.2193384576906117,12.328034520347241,1.2903614874819953,3.8435400000000004,1.2193384576906117,0.0,0.7400049143090461,1.873,0.0,57.465,13.134100809999993,1.467
